region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,outcome
187.0,80.0,9.0,0.0,0.0,1.33333,?,1.33333,0.711109,40.5185,37.7778,47.6667,36.1111,?,21.4444,-13.2222,47.6667,0.24473000000000003,-1.9427,0
235.0,?,9.0,0.0,0.0,1.66667,1.33333,2.22222,1.1482700000000001,47.2593,?,58.5556,41.4444,-16.4444,33.8889,-17.4444,58.5556,0.294238,-2.07462,0
150.0,?,9.0,0.0,0.0,1.11111,0.6074039999999999,1.27778,0.507409,95.2963,?,119.22200000000001,85.7778,-43.2222,71.7778,-28.5556,119.22200000000001,0.32150500000000004,-2.2271099999999997,0
11.0,50.0,9.0,0.11111099999999999,0.0,1.77778,1.00369,1.11111,?,109.259,93.8889,130.333,103.556,-46.1111,63.2222,-17.1111,130.333,0.2797,-2.37202,0
80.0,124.0,9.0,0.0,0.0,0.555556,0.16296300000000002,0.44444399999999995,0.02963,5.11111,6.66667,6.0,2.66667,4.66667,2.66667,-7.33333,6.77778,0.608466,-0.877707,1
18.0,138.0,9.0,0.0,0.0,?,0.562963,0.833333,0.3,5.74074,7.33333,6.555560000000001,3.33333,4.77778,2.44444,-7.22222,7.33333,0.543871,-0.862108,1
189.0,115.0,?,0.0,0.0,0.166667,0.033333,0.333333,0.13333299999999998,6.66667,8.22222,7.888889999999999,?,4.66667,?,-8.33333,8.44444,0.5385800000000001,-0.965144,1
?,?,9.0,0.0,0.0,0.22222199999999998,0.074074,0.777778,0.207407,5.18518,6.66667,6.0,2.88889,4.44444,?,-6.888889999999999,6.66667,0.566138,-0.874641,1
155.0,140.0,?,0.0,0.0,0.44444399999999995,0.118519,0.666667,0.088889,5.0,?,5.55556,2.88889,4.66667,1.66667,-6.33333,6.66667,0.564153,-0.783647,1
184.0,197.0,9.0,0.0,0.0,3.05556,3.2552,4.55556,2.7460400000000003,11.963,8.88889,9.55556,17.4444,?,-7.22222,16.4444,17.4444,0.515187,2.16426,0
?,30.0,9.0,0.0,0.0,0.555557,0.27216399999999996,1.22222,0.720082,113.259,100.77799999999999,130.111,108.889,-37.4444,50.5556,-13.1111,130.111,0.225384,?,0
213.0,86.0,9.0,0.0,0.0,0.833333,0.182575,0.388889,0.327731,17.1481,?,24.6667,13.5556,-11.7778,22.5556,-10.7778,24.6667,0.46348,-2.1236099999999998,0
?,197.0,9.0,0.0,0.0,4.22222,2.99382,?,3.12279,50.3333,44.6667,62.2222,?,-17.0,35.6667,-18.6667,62.2222,0.29632800000000004,?,0
138.0,185.0,9.0,0.0,0.0,3.05555,?,1.9444400000000002,2.15424,57.0741,50.1111,71.1111,?,-20.8889,42.1111,-21.2222,?,0.298025,-2.08885,0
68.0,117.0,9.0,0.0,0.0,0.44444399999999995,0.207407,?,2.15185,19.8889,20.6667,?,14.8889,2.33333,12.6667,-15.0,24.1111,0.381277,-1.42009,1
127.0,57.0,9.0,0.11111099999999999,0.0,0.9444440000000001,0.712326,1.61111,1.1038700000000001,124.259,113.0,140.333,119.444,-33.7778,48.2222,-14.4444,140.333,0.19475399999999998,-2.34116,0
16.0,128.0,9.0,0.0,0.0,?,0.077778,0.666667,0.311111,5.55556,6.888889999999999,6.66667,3.11111,4.0,3.33333,-7.33333,?,0.561508,-0.9858110000000001,1
58.0,128.0,9.0,0.11111099999999999,0.0,2.94444,1.75647,2.44444,1.68215,16.4815,?,25.8889,?,-19.1111,28.2222,?,?,0.6133850000000001,?,0
137.0,182.0,9.0,?,0.0,1.83333,3.8555599999999997,3.61111,9.21852,34.9259,31.4444,42.8889,30.4444,-10.4444,23.8889,-13.4444,42.8889,0.285756,-2.0011200000000002,0
99.0,156.0,9.0,0.0,0.0,2.05556,2.64074,2.5,5.18889,21.0,16.7778,29.2222,17.0,-12.6667,24.6667,-12.0,29.2222,0.431321,-2.1093599999999997,0
100.0,115.0,?,0.11111099999999999,0.0,0.777778,0.16296300000000002,0.722222,0.32963000000000003,2.74074,0.333333,6.22222,1.66667,?,10.4444,-3.22222,6.22222,0.954365,-2.32187,0
77.0,36.0,9.0,0.0,0.0,0.555556,0.17213699999999998,1.05556,0.64693,111.926,98.2222,130.333,107.22200000000001,-41.1111,55.2222,-14.1111,?,0.24634,?,0
?,81.0,9.0,0.0,0.0,0.722224,0.646932,0.722224,0.389683,105.926,91.8889,124.889,101.0,-42.1111,56.8889,-14.7778,124.889,0.26421999999999995,?,0
219.0,133.0,9.0,0.0,0.0,0.833333,0.300001,0.444445,0.02963,9.85185,6.22222,16.6667,6.66667,-10.8889,?,-9.55556,16.6667,0.627269,-2.1387400000000003,0
80.0,40.0,9.0,0.0,0.0,0.611111,0.574132,0.722223,0.772203,110.704,96.2222,129.0,106.889,-43.4444,54.8889,-11.4444,129.0,0.254051,-2.4346900000000002,0
115.0,156.0,9.0,0.0,?,0.388889,0.38968200000000003,1.05556,0.64693,24.2593,17.2222,26.0,29.5556,-21.1111,5.22222,15.8889,?,0.417328,2.84342,0
139.0,128.0,9.0,0.0,0.0,2.94444,7.88519,3.16667,?,5.2963,2.44444,9.55556,3.88889,-8.55556,12.7778,-4.22222,?,0.804724,-2.30037,0
112.0,38.0,9.0,0.0,0.0,?,11.0743,1.11111,1.06805,64.6296,58.2222,78.4444,57.2222,-19.2222,41.4444,-22.2222,78.4444,0.27165900000000004,-2.03882,0
181.0,115.0,9.0,?,0.0,0.22222399999999998,0.02963,1.44445,1.22964,132.778,123.22200000000001,145.333,129.778,-28.6667,37.6667,-9.0,145.333,0.152134,-2.40548,0
22.0,114.0,9.0,0.11111099999999999,0.0,0.9444440000000001,1.16269,1.16667,0.408248,30.4815,24.4444,40.7778,26.2222,-18.1111,30.8889,-12.7778,40.7778,0.400536,-2.20716,0
219.0,176.0,9.0,0.0,0.11111099999999999,2.11111,1.85792,5.11111,2.8414900000000003,60.2963,?,75.6667,51.8889,-20.8889,46.1111,-25.2222,75.6667,?,-2.03065,0
214.0,121.0,9.0,0.0,0.0,0.277778,0.062963,0.11111099999999999,0.074074,1.14815,0.0,3.33333,0.11111099999999999,-3.44444,?,?,3.33333,1.0,-2.1326400000000003,0
134.0,29.0,9.0,0.0,0.0,0.777777,?,0.44444300000000003,0.403686,112.074,?,130.556,107.111,-40.5556,55.4444,-14.8889,?,?,?,0
200.0,?,?,0.0,0.0,1.55556,0.9583940000000001,4.72222,?,23.037,17.1111,22.5556,29.4444,-17.7778,-1.44444,19.2222,29.4444,0.420767,2.56105,0
212.0,160.0,9.0,0.0,0.0,1.44444,?,1.44444,1.7722099999999998,23.2593,17.7778,23.4444,28.5556,-16.4444,0.555556,15.8889,28.5556,0.378216,2.6426,0
52.0,?,9.0,0.0,0.0,0.555556,0.45542,0.9444440000000001,0.389683,25.4444,20.1111,25.3333,30.8889,-16.0,-0.333333,16.3333,30.8889,0.349112,2.6040099999999997,0
19.0,?,9.0,0.0,0.0,3.88889,1.50062,1.16667,0.62361,58.3704,50.6667,73.4444,51.0,-23.1111,?,-22.1111,73.4444,0.31701399999999996,?,0
186.0,90.0,9.0,0.0,0.0,4.44444,1.45551,0.666667,0.471405,10.037,7.555560000000001,15.0,7.555560000000001,-7.444439999999999,14.8889,-7.444439999999999,15.0,0.533928,?,0
34.0,?,9.0,?,0.0,0.22221999999999997,0.172131,1.55555,0.54433,70.3704,60.6667,?,62.3333,-29.1111,53.2222,-24.1111,88.1111,0.31143699999999996,-2.15499,0
225.0,36.0,9.0,0.0,0.0,0.444445,0.27216599999999996,0.388889,0.327731,7.92593,5.0,?,5.11111,-8.77778,17.2222,-8.44444,13.6667,0.634921,-2.1073,0
?,240.0,9.0,0.0,0.0,1.27778,1.5408,2.27778,1.70511,12.1481,9.77778,9.33333,17.3333,-7.111110000000001,-8.44444,?,17.3333,?,2.04387,0
225.0,143.0,9.0,?,0.0,?,0.207407,0.44444399999999995,0.16296300000000002,5.44444,6.77778,6.77778,2.77778,4.0,4.0,-8.0,7.0,0.601852,-1.0482200000000002,1
6.0,174.0,9.0,0.0,0.0,1.8888900000000002,1.0074100000000001,2.88889,4.02963,19.0741,15.1111,17.7778,?,-11.8889,-3.88889,15.7778,24.3333,0.381867,2.39502,0
25.0,198.0,9.0,0.0,0.0,2.83333,1.3457700000000001,4.11111,3.3444199999999995,48.7037,42.7778,61.0,42.3333,-17.7778,36.8889,-19.1111,?,0.309645,-2.07072,0
199.0,116.0,9.0,0.0,0.0,0.555555,0.296296,0.44444399999999995,0.02963,1.9629599999999998,0.666667,4.88889,0.333333,-3.88889,8.77778,-4.88889,4.88889,0.9407409999999999,-2.01892,0
63.0,13.0,9.0,0.0,0.0,1.16667,1.01112,0.9444450000000001,0.685187,?,137.111,148.889,139.444,-14.1111,21.2222,-7.111110000000001,148.889,0.07980599999999999,-2.27677,0
126.0,141.0,9.0,0.0,0.0,1.38889,1.35185,0.8888889999999999,0.82963,3.25926,0.44444399999999995,7.66667,1.66667,-8.44444,13.2222,-4.77778,7.66667,0.9530860000000001,-2.25712,0
?,133.0,9.0,0.0,0.0,0.055555999999999994,0.018519,0.22222199999999998,0.02963,0.48148199999999997,0.0,?,0.0,-1.44444,2.88889,-1.44444,1.44444,?,-2.0944,0
48.0,81.0,9.0,?,0.0,0.611111,0.24074299999999998,0.888891,0.429629,112.926,105.667,128.889,104.22200000000001,-21.7778,47.8889,-26.1111,128.889,0.19308,-2.03349,0
208.0,?,9.0,0.11111099999999999,0.0,1.05556,0.8629629999999999,2.44444,5.00741,14.1481,10.8889,13.0,18.5556,-9.77778,-3.44444,13.2222,18.5556,0.421621,2.39249,0
?,248.0,9.0,0.0,0.0,?,1.8135299999999999,3.22222,1.25904,19.5556,?,16.6667,26.4444,-12.0,-8.66667,20.6667,26.4444,0.422151,2.2051,0
53.0,134.0,9.0,0.0,0.0,2.16667,0.3,0.277778,0.018519,6.962960000000001,4.66667,11.2222,5.0,-6.888889999999999,12.7778,-5.88889,11.2222,0.587234,-2.13846,0
3.0,21.0,9.0,0.0,0.0,0.444445,0.6074069999999999,1.22222,0.11851800000000001,130.148,120.77799999999999,143.222,126.444,-28.1111,39.2222,-11.1111,143.222,0.15667999999999999,-2.35718,0
14.0,?,9.0,0.0,0.0,0.333333,0.13333299999999998,0.555556,?,5.77778,6.33333,7.555560000000001,3.44444,1.66667,5.33333,-7.0,7.555560000000001,0.543651,-1.3539,1
221.0,50.0,9.0,?,0.0,0.444445,?,1.44444,0.688533,122.074,109.889,139.778,116.556,-36.5556,53.1111,-16.5556,139.778,0.21380900000000003,-2.3256799999999997,0
229.0,147.0,?,0.0,0.11111099999999999,4.05556,14.062999999999999,2.5,1.27778,27.2963,20.8889,38.6667,22.3333,?,34.1111,?,38.6667,0.457405,-2.17447,0
101.0,121.0,9.0,0.11111099999999999,0.0,0.666667,0.843274,1.5,0.888194,?,1.11111,6.0,3.11111,-6.888889999999999,7.77778,?,6.0,0.843518,-2.51916,0
108.0,138.0,9.0,0.0,0.0,0.277778,0.062963,0.5,0.122222,?,1.44444,6.66667,1.44444,?,10.4444,-5.22222,?,0.799603,-2.08783,0
209.0,249.0,?,0.0,0.0,2.44444,2.38519,2.88889,3.80741,8.55556,8.0,7.555560000000001,10.1111,-1.66667,-3.0,4.66667,10.1111,0.30902199999999996,1.9174200000000001,0
?,20.0,9.0,0.0,0.0,0.611111,?,1.44444,0.562963,113.852,102.667,132.333,106.556,-33.5556,55.4444,-21.8889,?,0.22413899999999998,-2.23183,0
22.0,200.0,9.0,0.0,0.0,2.88889,2.4098599999999997,4.83333,?,54.7037,47.8889,69.0,47.2222,-20.4444,42.8889,-22.4444,69.0,0.317362,-2.06566,0
?,196.0,9.0,0.11111099999999999,0.0,1.33333,0.8692280000000001,2.22222,1.6688900000000002,61.5926,55.0,75.6667,54.1111,-19.7778,42.2222,-22.4444,75.6667,0.287526,-2.04874,0
176.0,187.0,?,0.0,0.0,?,1.60093,2.33333,2.0221,?,49.0,68.0,47.3333,-17.3333,39.6667,?,68.0,0.304126,-2.00961,0
112.0,30.0,9.0,0.0,0.0,0.555557,0.27216399999999996,?,0.720082,113.259,100.77799999999999,130.111,108.889,-37.4444,50.5556,-13.1111,130.111,0.225384,-2.38531,0
?,136.0,9.0,0.0,0.0,0.333333,0.177778,0.388889,0.10740699999999999,0.703704,0.11111099999999999,?,?,-1.77778,3.55556,-1.77778,1.8888900000000002,0.9629629999999999,-2.0944,0
225.0,91.0,9.0,0.0,0.0,0.666667,0.355556,0.666667,0.311111,3.66667,1.11111,8.0,1.8888900000000002,-7.66667,13.0,-5.33333,8.0,0.867813,-2.21774,0
217.0,77.0,9.0,0.0,0.0,1.55556,2.74074,1.66667,0.533333,40.2222,37.2222,48.2222,35.2222,-9.0,24.0,-15.0,48.2222,0.269192,-1.9320700000000002,0
52.0,66.0,9.0,0.11111099999999999,0.0,1.16667,0.25555700000000003,1.83333,2.12223,114.22200000000001,106.889,?,107.0,-22.0,43.6667,-21.6667,?,0.174128,-2.09899,0
94.0,127.0,9.0,0.0,0.0,0.777778,0.501849,0.777778,0.688531,2.74074,0.555556,?,?,-6.555560000000001,8.44444,-1.8888900000000002,5.55556,0.915344,-2.4089400000000003,0
208.0,65.0,9.0,0.0,0.0,1.38889,1.23678,26.4444,25.5375,56.7037,52.6667,?,53.0,-12.1111,23.2222,?,64.4444,0.19713,-1.97081,0
?,89.0,9.0,0.0,0.0,1.72222,2.90741,2.94444,4.86296,21.8889,21.3333,27.7778,16.5556,-1.66667,17.6667,-16.0,27.7778,0.400445,-1.61137,1
145.0,33.0,9.0,0.0,?,?,0.272163,0.8888879999999999,?,124.556,113.22200000000001,140.889,119.556,-34.0,?,-15.0,140.889,0.196297,-2.33354,0
63.0,201.0,9.0,?,?,1.44444,0.9185190000000001,0.9444440000000001,0.551852,7.77778,6.22222,5.55556,11.5556,-4.66667,?,11.3333,?,0.543201,1.9829900000000003,0
124.0,183.0,9.0,0.0,0.0,1.77778,0.429629,2.27778,4.1963,?,14.2222,17.1111,23.2222,-11.8889,-3.22222,15.1111,?,0.389882,2.42802,0
?,88.0,9.0,0.11111099999999999,0.0,0.8888889999999999,0.6074069999999999,?,1.98889,5.25926,1.55556,10.1111,4.11111,-11.1111,14.5556,-3.44444,10.1111,0.8513790000000001,-2.39666,0
70.0,197.0,9.0,0.0,0.11111099999999999,2.72222,2.01568,5.27778,?,?,48.8889,68.0,47.6667,-17.8889,39.4444,?,68.0,0.29870399999999997,-2.0335099999999997,0
17.0,110.0,9.0,0.11111099999999999,0.0,1.27778,1.26296,2.72222,2.9963,3.96296,1.44444,6.44444,4.0,-7.555560000000001,7.444439999999999,0.11111099999999999,6.44444,0.806658,-2.61865,0
83.0,114.0,9.0,?,0.0,1.38889,1.12963,1.9444400000000002,0.5962970000000001,?,20.0,24.6667,14.8889,0.44444399999999995,14.4444,-14.8889,24.6667,?,-1.5086600000000001,1
108.0,111.0,9.0,0.0,0.0,?,0.16296300000000002,?,0.385187,3.81481,4.11111,5.55556,?,0.8888889999999999,5.22222,-6.11111,5.55556,0.715608,-1.43724,1
57.0,117.0,9.0,?,0.0,0.444445,0.207407,0.388889,0.062963,6.33333,7.66667,7.444439999999999,3.88889,4.0,3.33333,?,8.0,0.510362,-0.9839469999999999,1
?,191.0,9.0,?,0.11111099999999999,3.05556,2.3037799999999997,5.72222,6.07149,48.2222,43.8889,58.6667,42.1111,-13.0,31.3333,?,58.6667,0.279764,-1.9649,0
108.0,128.0,?,0.0,0.0,7.055560000000001,4.36866,1.66667,1.05409,53.2593,46.3333,67.1111,46.3333,-20.7778,41.5556,-20.7778,67.1111,0.312927,-2.09193,0
?,240.0,9.0,?,0.0,1.05556,0.8629629999999999,?,5.00741,14.1481,10.8889,13.0,18.5556,?,-3.44444,13.2222,?,0.421621,?,0
142.0,111.0,9.0,0.0,0.0,1.11111,0.45542,0.555555,0.344265,28.7407,24.5556,35.8889,25.7778,-12.5556,21.4444,-8.88889,35.8889,0.31548400000000004,-2.20267,0
215.0,235.0,9.0,0.0,0.0,1.38889,1.06284,1.05556,0.49065299999999995,?,6.77778,8.0,12.7778,-7.22222,-3.55556,10.7778,12.7778,0.482192,2.3107599999999997,0
3.0,91.0,9.0,0.0,0.11111099999999999,2.22222,5.05185,1.0,1.95556,5.629630000000001,?,10.6667,4.33333,-11.2222,15.1111,-3.88889,10.6667,0.8297479999999999,-2.38395,0
252.0,181.0,9.0,0.0,?,1.0,0.632456,2.05556,2.03761,16.2963,13.5556,13.8889,21.4444,-8.22222,-7.22222,15.4444,21.4444,0.38555500000000004,2.1414299999999997,0
134.0,187.0,9.0,0.0,0.0,1.8888900000000002,1.51535,2.11111,1.7847099999999998,59.3704,?,?,?,-20.1111,44.2222,-24.1111,74.1111,0.307458,-2.03348,0
72.0,?,9.0,0.0,0.0,0.5,0.3,0.9444440000000001,1.3963,1.2963,0.0,3.55556,0.333333,-3.88889,6.77778,?,3.55556,1.0,-2.1394900000000003,0
18.0,123.0,9.0,0.0,0.0,0.722222,0.8629629999999999,0.611111,0.41851800000000006,1.07407,0.11111099999999999,2.66667,0.44444399999999995,-2.88889,4.77778,-1.8888900000000002,?,0.981482,-2.1692099999999996,0
140.0,116.0,9.0,0.0,0.0,0.9444450000000001,0.28518499999999997,0.8888889999999999,0.074074,22.1111,21.3333,28.1111,?,-2.33333,18.0,-15.6667,28.1111,0.398448,-1.67031,1
169.0,137.0,?,0.0,0.0,1.5,0.47777700000000006,8.44444,50.0741,25.3333,18.6667,36.5556,20.7778,-20.0,33.6667,-13.6667,36.5556,0.5025689999999999,-2.21303,0
174.0,50.0,9.0,0.0,0.0,?,0.760115,0.9444450000000001,0.9525790000000001,107.444,94.6667,125.77799999999999,101.889,?,55.0,-16.6667,125.77799999999999,0.247337,?,0
103.0,65.0,?,0.0,0.0,1.27778,1.08355,1.22222,0.91084,?,?,73.8889,52.7778,-19.1111,41.2222,-22.1111,73.8889,0.287045,-2.0419,0
145.0,152.0,9.0,0.0,?,0.722222,1.14342,2.77778,1.10889,25.037,19.6667,25.7778,29.6667,-16.1111,?,13.8889,29.6667,0.337989,2.73113,0
121.0,112.0,9.0,0.0,0.0,2.38889,1.76908,0.5,0.278887,23.7037,19.4444,32.3333,19.3333,-12.7778,25.8889,-13.1111,32.3333,0.409544,-2.08525,0
?,191.0,9.0,0.0,0.0,1.0,0.311111,1.5,1.01111,7.33333,5.33333,5.44444,11.2222,-6.0,-5.66667,11.6667,11.2222,0.53582,2.12242,0
140.0,125.0,9.0,?,0.0,0.666667,0.22222199999999998,2.66667,?,3.92593,1.55556,7.77778,2.44444,-7.111110000000001,11.5556,?,7.77778,0.8531989999999999,-2.2342400000000002,0
71.0,95.0,9.0,0.0,0.0,2.11111,3.62963,2.66667,3.55556,9.51852,4.77778,15.4444,8.33333,-14.2222,17.7778,-3.55556,15.4444,0.698902,-2.44501,0
91.0,19.0,9.0,0.0,0.0,1.0,0.7601180000000001,1.44445,0.7793640000000001,126.667,115.444,142.444,122.111,-33.6667,47.3333,-13.6667,142.444,0.189527,-2.35283,0
139.0,121.0,9.0,0.0,0.0,1.05556,?,1.16667,0.833334,3.7037,0.777778,7.77778,2.55556,-8.77778,12.2222,-3.44444,7.77778,0.907407,-2.3515099999999998,0
?,128.0,9.0,0.0,0.0,0.5,0.077778,0.666667,0.311111,5.55556,6.888889999999999,6.66667,3.11111,4.0,3.33333,-7.33333,7.111110000000001,0.561508,-0.9858110000000001,1
172.0,140.0,9.0,0.0,0.0,3.0,0.42163599999999996,?,0.421637,3.22222,2.66667,5.0,2.0,-1.66667,5.33333,-3.66667,5.0,0.656085,-1.85316,0
90.0,116.0,9.0,0.0,0.0,1.27778,0.854184,1.33333,?,?,?,29.5556,14.8889,-20.8889,32.4444,?,29.5556,0.596104,-2.25997,0
114.0,238.0,9.0,0.0,0.0,1.66667,1.13529,1.44444,1.06805,?,11.1111,10.6667,19.1111,-7.555560000000001,-8.88889,16.4444,19.1111,0.461459,2.04668,0
28.0,188.0,?,0.0,0.0,1.44444,1.4963,5.11111,19.0074,29.963,26.8889,36.4444,26.5556,-9.22222,19.4444,-10.2222,36.4444,0.275863,-2.08357,0
183.0,153.0,?,0.0,0.0,5.0,12.2667,3.0,6.888889999999999,28.0,?,38.7778,23.8889,-20.0,32.3333,-12.3333,38.7778,0.447745,-2.24274,0
142.0,119.0,9.0,0.0,0.0,5.27778,0.854184,1.05556,0.6116159999999999,45.6296,40.6667,56.0,40.2222,-14.8889,?,-16.2222,56.0,0.28076999999999996,-2.0640400000000003,0
201.0,40.0,9.0,0.0,0.0,1.05556,0.596295,1.5,1.54444,123.77799999999999,113.333,139.667,118.333,-31.3333,?,-16.3333,139.667,0.188503,-2.2922,0
195.0,161.0,9.0,0.0,0.0,2.11111,1.80741,10.5,91.3222,41.4815,36.0,51.1111,37.3333,-16.4444,28.8889,-12.4444,51.2222,0.29470599999999997,-2.31651,0
156.0,32.0,?,0.0,0.0,0.777774,0.162964,2.61111,1.04074,136.296,129.778,146.333,132.778,-19.5556,30.1111,-10.5556,146.333,0.11305499999999999,-2.28076,0
?,100.0,9.0,0.0,0.0,0.9444440000000001,0.490655,0.444445,0.40368699999999996,57.1481,51.5556,69.6667,50.2222,-16.7778,37.5556,-20.7778,69.6667,0.278963,-2.02406,0
140.0,19.0,9.0,0.11111099999999999,0.0,1.05555,?,1.8888900000000002,1.98518,110.296,97.6667,130.222,103.0,-37.8889,59.7778,-21.8889,?,0.24989499999999998,-2.2643299999999997,0
228.0,?,9.0,0.0,0.0,0.722222,0.196296,1.11111,0.385185,2.62963,?,6.22222,1.22222,-6.555560000000001,10.7778,-4.22222,6.22222,0.939815,-2.22574,0
55.0,108.0,9.0,0.0,0.0,6.38889,?,3.38889,10.1074,?,5.11111,14.1111,6.77778,-10.6667,16.3333,-5.66667,14.1111,0.7054819999999999,-2.27555,0
40.0,35.0,9.0,0.0,0.0,0.722223,0.250923,1.05555,0.646928,69.4444,61.7778,85.3333,61.2222,?,47.6667,-24.6667,85.3333,0.287488,-2.0742,0
