company1,company2,company3,company4,company5,company6,company7,company8,company9,outcome
44.672,?,14.375,43.75,?,17.125,?,21.625,?,0
34.0,?,21.0,48.125,74.375,25.625,78.125,22.75,48.75,0
26.109,53.0,22.5,43.875,?,30.0,65.125,20.875,46.375,1
43.875,44.5,19.125,57.5,50.875,?,83.5,26.625,44.5,0
?,53.375,20.625,41.625,60.875,29.375,64.125,?,46.5,1
27.781,?,?,43.25,?,27.0,69.875,?,?,1
21.063,52.5,19.125,?,62.25,29.875,68.875,18.125,47.25,1
?,30.625,14.25,39.75,41.625,?,61.0,26.875,44.25,0
27.938,?,20.0,44.125,90.25,28.125,?,?,?,1
20.938,?,24.375,44.75,61.875,30.0,66.5,20.0,50.25,1
34.828,56.875,20.75,45.125,83.5,26.75,69.875,22.0,44.125,0
47.125,29.375,15.5,52.125,?,?,79.25,27.0,39.625,0
?,?,21.375,43.375,77.75,34.875,70.0,?,42.5,1
?,37.25,14.0,?,?,?,65.375,24.0,46.875,0
49.0,47.0,?,49.5,60.875,22.75,?,25.5,40.5,1
52.0,28.0,17.25,52.625,45.5,?,77.75,29.0,40.875,0
28.828000000000007,52.0,22.75,43.75,75.0,33.125,72.25,20.375,44.125,1
?,?,14.125,?,?,?,?,?,?,1
38.25,58.0,20.625,51.375,70.625,?,79.0,23.75,46.75,0
46.75,39.125,?,56.0,49.375,?,81.625,26.25,40.0,1
?,?,?,?,?,17.25,64.0,25.5,39.5,0
57.75,26.75,15.75,38.125,43.375,14.375,58.375,26.625,?,0
39.25,45.125,?,39.75,?,17.5,68.625,21.0,49.375,0
?,24.75,?,?,41.625,24.125,74.125,26.5,40.375,0
?,53.0,20.25,?,60.125,29.0,61.75,18.75,45.25,1
49.25,24.5,14.5,?,?,25.75,75.25,27.5,?,0
?,50.25,19.75,40.75,79.5,28.125,67.125,?,?,1
34.672,?,?,44.875,79.0,?,73.125,?,45.5,0
43.875,23.375,14.75,?,?,?,66.25,24.5,?,1
28.281,50.875,?,?,89.75,27.625,68.0,?,45.375,1
?,42.75,?,45.125,62.25,17.75,?,?,?,0
25.719,54.75,23.0,?,64.0,29.5,65.25,21.5,48.75,1
25.828000000000007,52.75,21.625,44.0,?,29.0,?,?,47.5,1
37.578,52.25,18.75,48.5,68.625,19.25,?,23.5,46.875,0
49.0,25.5,18.0,?,46.125,?,?,27.75,42.0,0
33.75,60.25,?,47.75,79.25,26.625,?,22.125,46.125,0
30.5,?,21.375,44.625,91.875,27.25,69.0,22.0,45.125,1
?,51.125,21.25,39.375,63.875,30.0,67.125,20.125,44.0,1
?,25.375,?,52.375,?,?,?,27.75,41.25,0
38.0,45.5,15.125,41.0,60.125,17.0,66.375,21.75,48.25,0
36.922,51.0,18.375,47.25,69.25,?,78.0,23.625,47.0,0
31.891,?,21.25,45.75,93.0,27.5,67.375,21.875,45.0,1
?,55.0,20.75,43.25,62.75,28.875,66.75,18.625,43.0,1
20.891,54.5,?,?,64.25,28.625,66.5,19.0,44.0,1
59.25,31.75,16.375,40.625,40.875,?,?,27.25,?,0
34.5,?,20.625,43.625,79.125,26.25,68.375,21.875,42.875,0
?,55.125,20.625,?,62.875,28.625,66.625,18.75,42.25,1
?,37.125,?,41.875,56.0,16.0,?,21.875,?,0
21.063,55.5,23.625,?,64.875,30.75,66.125,20.25,48.625,1
?,26.75,16.0,?,?,?,?,26.625,?,0
45.375,21.125,?,?,?,?,69.75,24.5,35.875,1
48.5,20.625,15.0,?,52.625,16.125,67.375,25.375,?,0
?,?,?,?,?,?,?,24.375,32.25,1
29.938,53.625,22.0,45.0,91.125,27.125,67.0,?,44.0,1
26.281,52.75,23.0,43.5,64.875,30.25,?,21.75,47.875,1
47.5,36.875,?,55.25,?,27.0,?,27.875,?,1
33.172,57.625,21.875,46.25,78.5,26.25,73.5,?,45.0,0
38.922,45.625,15.625,42.625,61.0,17.125,66.875,22.5,48.625,0
20.781,54.625,23.75,45.5,64.625,30.875,65.875,19.875,48.5,1
?,57.125,22.0,44.875,78.875,25.25,72.0,21.875,45.125,0
22.438,54.5,19.875,?,?,29.125,62.875,18.5,44.75,1
48.375,?,?,?,51.375,23.625,83.25,27.75,?,1
34.828,58.375,20.25,48.375,73.25,25.5,79.25,22.5,47.5,0
58.875,35.875,16.125,?,44.125,?,?,?,50.75,0
?,27.0,?,?,?,14.75,62.0,?,40.25,0
50.0,41.125,19.125,?,54.125,26.875,?,26.75,?,1
39.828,58.625,20.5,53.25,70.375,22.5,81.0,24.375,47.625,0
47.125,20.0,?,?,?,?,?,25.125,?,0
30.891,?,?,45.0,91.625,27.625,67.875,?,44.875,1
49.75,?,18.375,?,55.625,28.0,?,26.375,?,0
29.063,?,?,43.875,90.0,?,69.375,22.875,45.375,1
47.125,30.625,20.75,?,37.0,19.875,?,27.625,38.375,1
48.078,?,15.625,43.5,56.5,17.0,?,22.5,?,0
46.5,34.75,13.875,40.25,?,15.375,62.5,?,46.75,0
?,21.25,?,42.75,?,?,67.25,23.375,?,1
28.891,?,23.125,43.625,79.0,35.125,72.125,21.625,44.0,1
?,36.875,13.375,39.75,53.125,17.625,61.0,21.625,?,0
?,?,12.875,?,52.125,17.0,62.625,21.75,47.625,0
?,35.625,16.125,?,?,?,?,?,50.0,0
44.875,?,18.5,58.75,59.0,?,?,27.25,44.625,0
21.672,55.375,20.625,43.125,63.875,29.625,67.0,?,43.5,1
24.109,?,20.75,45.0,62.75,29.625,65.625,?,47.875,1
28.781,?,22.625,44.125,75.75,33.375,72.5,21.0,?,1
?,24.875,15.0,36.625,49.625,17.25,63.625,25.25,39.5,0
?,52.375,23.125,?,61.875,29.375,65.25,19.25,48.75,1
27.172,50.875,20.125,?,76.0,27.25,69.75,?,?,1
35.563,57.75,21.375,?,78.75,26.0,71.375,?,?,0
45.25,?,19.5,56.75,56.375,29.0,?,27.0,44.75,0
32.422,?,20.5,47.25,75.5,26.125,73.875,?,?,0
?,51.625,?,43.0,74.0,33.125,73.25,22.5,46.5,1
?,24.625,15.125,?,?,16.375,65.75,25.125,36.75,1
32.109,?,?,45.25,85.875,?,69.0,22.0,45.25,0
30.719,53.75,21.125,45.0,91.125,28.0,67.875,?,?,1
26.609,?,20.125,40.25,82.25,26.5,67.125,?,?,1
29.109,53.75,?,45.375,90.75,27.5,66.125,21.5,?,1
?,50.25,21.75,39.0,62.75,29.625,65.125,19.875,41.75,1
35.719,57.375,22.25,45.5,79.625,24.75,?,?,45.5,0
33.5,57.25,21.625,45.375,78.875,26.625,73.125,?,?,0
59.125,?,?,39.875,42.625,?,58.5,?,?,0
?,?,23.875,47.875,63.625,31.625,69.125,21.5,51.0,1
?,53.0,22.625,43.75,64.25,29.375,66.0,21.25,48.0,1
29.109,?,22.875,42.75,72.5,32.75,72.125,21.75,?,1
48.875,32.5,15.5,55.75,40.625,28.5,?,26.875,?,0
39.625,23.75,?,?,?,15.875,66.625,24.375,37.0,1
58.5,32.0,19.0,42.875,36.5,?,?,27.375,46.5,0
47.875,26.25,16.0,?,41.5,?,?,26.25,40.375,0
20.891,54.875,22.625,46.25,62.375,29.75,?,19.625,50.375,1
45.5,40.75,?,?,52.0,25.5,?,27.75,?,1
38.672,49.0,?,44.0,69.375,18.875,75.375,?,46.875,0
34.922,?,21.0,48.5,74.75,25.875,79.25,22.875,?,0
37.75,58.25,?,53.0,69.625,?,?,?,47.125,0
48.875,?,15.75,?,41.125,27.625,?,26.875,?,0
27.219,51.25,20.0,?,82.5,26.25,66.875,21.75,42.75,1
28.563,?,22.25,42.0,72.0,31.625,71.625,22.0,?,1
33.172,59.75,21.0,47.75,77.25,26.25,75.875,?,?,0
29.781,53.0,21.625,45.5,?,28.5,68.0,21.875,44.875,1
45.75,?,16.125,54.0,48.75,24.5,79.25,27.25,39.625,1
28.172,?,?,42.25,86.375,26.625,71.5,?,44.5,1
46.625,38.875,15.75,57.5,?,22.75,81.0,26.75,39.375,1
26.828000000000007,?,22.0,40.25,?,30.375,67.375,20.75,42.75,1
31.063,?,21.0,45.125,91.375,28.5,67.75,21.5,?,1
?,40.375,13.375,?,59.875,17.625,65.375,23.0,47.0,0
38.672,39.25,13.25,?,58.25,17.5,65.0,22.375,46.875,0
?,49.5,22.25,39.0,62.0,29.875,66.0,?,42.25,1
?,?,17.875,?,42.5,18.0,67.875,27.25,33.875,0
33.609,?,20.625,43.875,?,26.375,68.375,21.875,43.25,0
48.578,37.25,?,?,57.0,?,?,22.25,?,0
?,24.875,?,?,?,?,?,23.875,39.0,0
20.172,53.0,21.25,?,?,27.75,65.75,?,44.25,1
46.875,25.375,15.875,37.625,?,17.25,?,?,?,0
48.25,25.25,14.5,?,?,16.75,61.0,?,?,0
37.5,52.5,18.375,48.875,68.625,19.75,80.75,24.25,46.875,0
48.0,25.125,?,49.625,44.875,25.0,?,27.375,42.375,0
?,?,17.0,?,?,?,69.375,?,35.0,1
?,50.25,19.625,40.0,75.125,?,68.0,?,41.25,1
28.609,?,22.375,42.625,73.25,32.875,?,21.875,45.875,1
34.828,?,?,48.625,73.5,25.375,77.875,22.75,48.25,0
?,43.25,?,39.75,67.5,16.0,69.25,20.875,?,0
35.672,?,20.125,49.375,73.25,25.5,79.5,23.0,48.0,0
24.828000000000007,54.5,20.625,?,61.875,29.375,64.75,20.0,47.25,1
21.0,54.125,?,45.875,64.25,31.5,65.625,19.75,48.75,1
42.328,37.0,13.25,39.75,53.75,17.625,62.875,22.0,46.875,0
50.5,30.0,15.5,38.125,43.75,15.375,?,25.25,41.25,0
24.609,54.5,20.5,?,61.25,29.625,?,19.75,47.875,1
46.25,44.25,20.0,?,52.0,29.0,84.375,26.875,?,1
47.0,?,?,?,42.75,27.75,?,27.5,39.75,0
?,25.0,14.5,46.375,40.375,25.75,?,27.125,?,0
?,53.25,22.125,42.625,64.75,31.0,65.625,21.125,46.375,1
50.25,45.625,19.75,52.5,59.125,?,79.0,?,?,1
59.0,32.0,15.0,?,?,18.0,?,?,?,0
26.172,52.75,22.25,?,64.375,30.125,65.625,21.25,46.375,1
28.891,53.5,22.0,45.125,90.875,?,66.0,?,?,1
28.109,51.0,?,42.125,88.125,27.875,71.125,22.5,45.125,1
35.672,?,20.125,50.125,70.75,24.625,80.125,?,?,0
39.828,43.5,?,?,63.5,17.625,66.75,21.125,45.5,0
25.672,53.625,22.375,43.25,63.5,28.75,65.125,?,48.0,1
?,31.125,15.25,54.125,40.75,?,?,26.25,39.625,0
34.281,?,20.625,45.25,84.5,27.125,69.625,22.125,?,0
?,25.0,?,43.25,?,17.625,66.625,25.5,?,1
61.5,31.875,16.375,?,43.5,18.125,?,27.125,47.625,0
47.0,?,?,56.375,48.75,22.75,80.875,26.375,40.0,1
48.0,?,?,42.0,57.125,15.0,?,22.125,?,0
46.5,?,?,57.25,57.0,30.0,?,26.625,45.25,0
?,50.5,21.0,41.875,76.875,32.5,?,?,?,1
21.172,53.0,19.25,?,62.5,29.875,67.0,18.875,50.25,1
21.063,54.5,19.25,46.75,63.25,30.25,68.75,18.875,48.625,1
24.5,52.75,19.75,41.875,60.375,28.875,63.75,?,46.75,1
?,23.125,?,?,?,16.75,67.0,26.125,34.625,1
28.109,?,?,42.625,?,26.5,?,21.625,44.125,1
33.078,?,20.625,47.875,76.25,26.0,75.875,22.0,46.375,0
?,35.0,13.875,?,?,15.5,62.375,?,47.0,0
30.781,?,?,?,91.25,?,?,?,?,1
52.375,27.0,?,36.0,?,?,61.0,25.875,41.75,0
?,49.5,21.5,?,63.0,29.625,64.25,?,41.75,1
26.781,50.75,21.625,40.5,65.875,30.375,69.375,21.375,43.875,1
19.891,50.125,18.25,?,60.875,30.0,66.25,17.0,48.125,1
20.5,53.625,22.0,?,64.25,28.375,66.625,18.375,45.125,1
43.875,23.25,?,?,48.125,16.75,68.0,26.5,34.25,1
35.422,?,20.25,48.375,73.125,25.25,79.625,22.75,48.0,0
27.172,?,19.875,40.375,80.0,26.625,67.125,?,41.75,1
42.0,46.125,16.0,45.25,?,18.0,70.0,23.375,51.25,0
20.563,53.75,19.125,45.75,63.25,30.0,67.375,18.25,47.5,1
39.5,54.0,?,49.5,68.5,21.75,80.875,23.5,47.0,0
47.75,38.875,?,56.25,53.0,26.25,81.125,26.375,41.625,1
48.75,?,19.0,?,51.125,?,?,26.5,43.625,0
36.328,52.125,?,47.375,68.375,?,79.625,23.25,46.875,0
25.609,53.75,21.75,42.75,64.625,30.625,65.75,21.0,46.125,1
45.0,27.5,?,?,43.375,16.5,?,21.625,37.625,0
49.0,39.625,19.375,52.25,55.125,?,81.5,26.875,42.875,1
?,22.25,15.0,?,?,16.625,?,25.0,?,1
39.172,59.0,20.5,52.75,70.5,?,82.5,24.375,47.625,0
?,49.0,19.5,41.875,59.625,26.625,66.25,17.125,47.75,1
59.0,34.5,16.375,43.875,?,?,64.5,27.5,?,0
46.625,39.0,?,?,?,?,81.375,26.75,40.625,1
45.875,25.25,?,?,?,?,68.625,27.375,?,0
58.0,?,14.75,?,?,?,63.5,28.0,?,0
?,53.375,18.875,46.125,61.625,28.875,69.0,18.25,47.75,1
48.125,39.625,16.625,57.25,49.75,22.5,82.125,?,40.0,1
46.25,25.125,20.25,44.5,?,19.25,69.75,27.625,38.5,1
24.781,54.25,?,?,?,29.5,64.875,20.25,46.25,1
40.578,41.5,14.375,42.375,?,18.25,?,23.875,48.375,0
34.391,?,21.75,44.875,?,25.625,73.5,?,45.375,0
19.063,?,18.375,43.5,60.375,29.125,65.75,16.375,47.875,1
33.578,60.125,22.375,46.375,77.375,27.0,75.375,21.875,47.625,0
34.672,57.125,21.125,48.25,72.875,?,77.75,22.875,?,0
34.0,?,21.75,46.875,78.125,26.5,73.75,22.5,45.125,0
?,36.25,13.375,39.625,?,17.875,60.125,?,?,0
47.672,37.375,?,42.75,?,16.75,65.375,?,47.625,0
45.5,?,19.5,55.625,54.0,?,?,27.5,44.375,1
45.0,37.25,14.25,?,56.0,16.875,61.625,21.75,?,0
48.375,?,17.625,56.0,54.5,26.375,?,26.5,?,1
?,22.25,?,?,49.375,15.125,67.375,24.625,32.75,1
24.281,54.0,21.5,44.25,62.375,29.125,65.5,?,47.625,1
27.172,51.0,20.375,40.0,76.25,28.5,?,20.875,?,1
?,29.125,15.375,52.875,?,27.0,?,27.0,39.25,0
?,42.25,19.0,54.0,59.75,?,?,?,43.625,1
?,?,?,38.875,?,15.375,66.0,?,33.375,1
41.828,45.875,?,46.25,63.0,17.875,?,22.875,?,0
37.078,56.625,20.875,49.875,72.75,?,77.625,24.375,47.375,0
38.672,44.625,?,44.0,?,17.5,69.5,23.25,?,0
?,54.0,20.625,45.625,62.375,29.75,67.375,19.75,50.75,1
?,38.5,16.375,43.125,56.0,15.0,?,22.5,51.0,0
38.422,54.25,19.5,50.125,68.25,21.375,83.125,24.375,47.5,0
44.25,23.375,?,?,43.375,?,?,26.875,?,1
50.0,?,18.375,53.25,55.25,27.875,82.125,26.5,?,0
36.172,58.0,?,51.125,70.75,24.125,80.0,23.5,47.875,0
?,22.875,?,39.25,48.875,15.875,?,23.625,?,1
51.125,?,18.875,52.625,56.125,?,80.875,26.375,?,1
30.063,54.25,?,45.25,91.625,?,69.0,?,45.125,1
52.0,33.75,?,44.625,47.875,?,64.75,25.375,51.0,0
?,?,20.875,44.125,79.375,26.375,68.875,?,43.5,0
?,42.5,18.5,52.875,?,?,?,26.375,43.0,0
38.922,46.0,16.25,40.0,?,18.25,69.5,22.125,?,0
59.5,?,15.25,41.125,?,18.625,?,?,?,0
47.625,34.375,?,57.25,?,28.0,82.5,27.625,37.75,0
27.891,?,20.0,44.125,90.0,27.5,70.75,21.75,45.5,1
?,34.375,?,?,46.0,17.5,?,26.625,49.625,0
19.563,?,18.625,?,61.25,29.75,66.5,16.875,48.75,1
47.25,23.25,?,?,51.5,16.625,69.5,27.125,35.375,1
?,45.375,?,40.0,62.0,17.5,69.375,21.5,?,0
30.938,?,?,44.75,92.5,27.375,?,21.5,?,1
47.75,29.5,15.625,?,37.125,28.75,?,27.0,39.125,0
35.422,57.375,20.0,48.625,?,24.875,78.25,22.625,47.625,0
?,?,20.625,41.5,76.125,32.875,69.125,?,42.375,1
?,43.625,?,40.0,62.75,17.25,?,21.125,45.875,0
29.781,?,?,45.375,90.25,26.75,66.875,?,43.75,1
50.625,?,20.0,?,?,?,?,26.5,?,1
?,54.5,22.375,44.25,62.875,29.25,64.625,21.25,48.25,1
49.0,?,18.875,54.5,51.0,28.0,83.375,26.375,42.875,0
47.625,?,15.875,?,36.875,28.375,82.75,27.5,39.625,0
46.625,?,?,55.0,50.125,27.25,78.25,27.625,39.5,1
40.875,24.125,?,?,?,15.75,66.5,24.5,?,1
25.672,53.625,22.5,43.75,63.875,29.125,65.625,20.75,48.125,1
?,51.75,22.125,40.0,62.875,30.0,65.25,20.875,42.125,1
28.0,49.875,19.875,?,84.625,26.125,70.25,?,44.0,1
?,38.0,?,42.75,?,15.75,63.5,22.375,?,0
21.5,53.625,20.125,?,63.625,28.25,65.625,18.125,43.0,1
21.281,53.75,19.875,45.625,62.125,30.0,?,?,50.625,1
45.875,37.25,?,54.5,?,24.0,80.0,27.5,39.25,1
30.328000000000007,?,22.0,45.5,91.875,27.5,?,?,44.5,1
45.25,?,18.375,57.25,59.0,?,83.5,27.125,44.25,1
28.938,?,21.625,44.625,89.75,29.375,68.0,21.875,44.75,1
36.0,57.625,22.0,45.5,79.5,?,71.375,?,44.75,0
21.672,58.125,25.125,47.75,63.125,30.625,69.125,20.125,52.25,1
29.781,53.375,22.5,44.0,77.875,33.25,73.25,?,46.0,1
51.922,34.625,?,43.125,45.375,18.125,64.75,25.875,49.75,0
?,36.75,?,?,?,15.75,61.5,21.375,49.0,0
39.672,?,20.125,52.25,71.0,?,?,24.5,48.125,0
45.5,?,?,?,57.0,?,?,26.75,42.25,1
45.375,25.25,?,44.0,38.875,17.375,70.125,27.75,?,0
29.172,52.625,22.125,?,75.75,33.125,?,21.375,44.75,1
27.438,50.0,20.5,41.5,75.375,32.5,71.5,19.875,42.125,1
?,37.125,14.125,?,?,16.875,61.75,?,49.75,0
44.375,41.75,18.25,56.125,54.5,25.375,?,26.875,42.5,1
20.438,54.125,22.0,?,63.875,28.5,66.5,18.125,45.25,1
?,23.375,20.0,45.625,30.125,?,68.5,26.375,37.0,0
?,35.625,16.125,43.125,45.875,?,?,27.625,?,0
25.828000000000007,53.875,22.125,43.25,?,30.625,?,21.5,46.75,1
48.625,?,?,51.5,?,?,80.75,26.625,?,1
38.828,40.0,13.125,40.75,51.375,18.375,65.375,22.375,46.5,0
28.938,?,20.75,44.25,88.75,28.5,?,?,45.0,1
28.281,?,?,42.125,69.0,30.875,70.375,?,44.375,1
36.5,52.25,18.625,48.0,68.5,18.875,80.875,24.125,46.875,0
46.125,38.875,15.75,56.375,49.25,?,80.875,26.375,39.5,1
44.875,24.5,?,?,43.625,18.75,?,27.0,34.0,0
48.75,37.375,?,43.25,55.875,16.625,?,?,?,0
?,34.375,14.75,43.125,46.0,?,?,?,?,0
49.875,41.125,19.0,52.0,54.75,?,?,27.125,42.375,1
24.438,54.125,19.875,41.0,59.5,?,62.5,19.25,46.0,1
?,25.25,16.375,?,?,16.5,?,25.5,39.0,0
46.875,23.375,17.0,40.875,51.375,?,?,24.875,34.875,1
?,28.0,14.875,37.125,?,15.0,60.375,26.125,40.125,0
47.125,29.25,15.375,?,36.25,27.5,?,26.875,38.625,0
?,50.375,20.5,42.625,?,?,?,?,44.5,1
46.0,42.75,?,56.375,52.625,?,79.75,27.625,42.375,1
28.219,51.0,20.5,42.0,86.75,27.375,71.0,22.125,44.375,1
18.438,50.875,19.875,43.875,61.875,27.25,68.5,18.25,49.0,1
39.672,58.75,20.375,52.75,70.5,22.125,82.25,24.5,47.5,0
?,?,?,?,?,19.25,69.625,27.75,37.5,0
48.5,38.875,16.25,43.75,?,15.375,64.125,?,50.875,0
34.563,56.625,20.625,45.0,82.0,26.75,70.0,?,44.25,0
54.078,34.0,?,43.0,?,17.75,63.875,?,?,0
58.5,35.875,15.875,43.125,45.25,?,64.25,27.5,50.0,0
50.25,24.25,?,?,41.0,26.75,?,28.25,?,0
26.219,52.75,22.5,43.875,64.625,29.875,?,20.875,46.0,1
43.75,?,19.0,59.0,53.0,?,?,26.875,?,0
35.563,?,22.5,45.25,79.75,?,71.25,22.375,45.0,0
?,54.875,23.5,45.25,65.75,30.0,68.625,20.0,48.125,1
47.25,28.875,19.5,52.75,37.125,?,?,27.5,38.75,1
27.781,52.5,21.375,41.375,65.125,31.0,?,20.875,45.625,1
25.672,?,23.125,44.5,64.0,?,?,?,48.875,1
48.25,?,19.375,57.5,54.0,30.375,?,26.0,42.75,0
43.625,23.125,17.625,?,48.875,17.125,68.0,?,34.5,1
35.781,57.25,21.125,?,78.875,26.125,70.75,22.0,44.25,0
33.75,?,21.625,47.625,78.75,26.0,76.625,22.125,46.875,0
50.375,?,19.375,?,?,23.5,78.625,?,?,1
35.063,57.75,21.5,45.875,78.625,25.875,71.125,22.125,45.75,0
45.625,?,18.0,57.25,58.625,27.625,?,27.25,43.25,1
40.922,58.875,19.875,52.0,70.5,22.125,83.5,24.5,47.875,0
?,43.125,?,38.5,67.625,16.375,?,21.0,44.5,0
38.25,39.375,13.125,41.5,54.875,17.75,65.125,22.25,46.0,0
27.0,51.25,?,40.375,63.875,30.25,69.0,20.625,42.75,1
27.391,?,20.5,?,76.75,28.875,71.0,?,41.5,1
26.609,50.875,20.125,40.25,76.75,28.0,67.5,?,42.25,1
46.25,?,?,?,50.75,22.625,?,27.375,40.125,1
46.25,?,19.375,57.625,53.625,?,84.125,27.5,?,1
46.0,38.875,?,57.0,50.0,?,81.625,26.125,?,1
21.109,52.5,19.25,46.875,63.5,?,70.625,18.625,49.875,1
20.438,?,19.25,46.125,63.625,32.125,66.375,?,48.875,1
30.781,54.0,?,45.875,92.625,28.125,69.0,?,?,1
?,52.625,22.25,43.75,77.0,33.0,73.0,21.625,45.125,1
48.0,29.5,15.875,?,39.0,?,79.75,27.875,40.25,0
?,54.25,21.75,43.125,64.0,28.625,66.125,19.125,44.375,1
28.828000000000007,?,23.25,44.375,76.375,34.375,?,21.75,44.0,1
21.328000000000007,54.875,21.0,42.5,63.875,28.75,66.75,18.25,43.25,1
?,35.75,16.0,43.0,?,?,62.25,27.25,49.875,0
?,?,?,39.5,67.0,16.625,68.625,?,45.5,0
21.438,54.75,21.5,42.625,64.125,28.25,66.375,?,43.0,1
24.438,52.875,20.0,42.375,59.625,29.0,63.125,?,46.625,1
26.219,49.75,21.125,39.375,62.625,29.25,64.875,19.875,42.125,1
?,52.625,18.875,46.5,63.375,?,67.0,18.0,49.0,1
21.281,52.75,19.125,46.875,62.0,29.375,69.25,18.25,47.125,1
26.063,49.875,20.75,40.0,62.625,29.625,64.75,?,41.0,1
58.625,35.125,15.75,45.375,?,?,?,27.375,?,0
46.0,44.125,19.75,57.0,53.375,?,84.625,26.875,45.0,1
21.063,54.0,19.5,?,63.75,30.5,68.75,18.875,49.5,1
19.891,52.875,18.875,?,61.375,29.25,67.375,17.625,44.5,1
24.391,54.0,20.75,42.875,61.5,?,64.75,19.5,47.75,1
42.875,23.375,?,?,?,16.75,68.625,26.75,34.375,1
21.781,53.5,19.625,41.75,61.75,28.875,63.25,18.5,44.5,1
45.75,?,?,55.25,50.25,?,80.0,27.125,42.25,1
35.0,58.25,22.125,45.75,72.25,25.75,75.75,?,?,0
21.109,53.0,19.25,45.875,?,30.25,67.125,?,50.0,1
?,50.875,21.25,?,78.0,31.625,70.75,21.0,42.75,1
36.078,56.875,20.5,49.75,72.75,23.75,78.5,?,?,0
32.438,56.875,21.25,45.5,88.125,27.375,68.625,?,45.125,0
35.328,?,?,48.75,?,25.25,79.0,23.0,?,0
33.5,?,19.75,47.375,73.0,25.375,78.0,23.0,49.0,0
21.328000000000007,52.25,19.25,46.375,63.25,27.625,69.5,18.125,49.125,1
46.625,33.25,15.875,55.125,42.75,?,82.0,27.75,?,0
46.5,37.875,?,41.625,?,16.625,62.625,?,50.5,0
30.281,?,21.75,?,92.25,28.0,68.625,?,44.875,1
34.25,58.25,20.25,48.25,73.875,25.75,?,23.625,49.0,0
43.25,44.5,19.25,59.375,55.625,?,84.375,27.0,44.0,0
?,53.0,21.5,41.375,64.25,30.5,65.25,?,45.5,1
39.0,57.375,?,50.625,72.625,23.25,79.125,24.25,47.625,0
26.719,50.875,20.125,?,77.125,27.875,67.375,21.625,42.25,1
48.75,?,17.625,?,51.375,?,80.25,27.125,?,1
27.328000000000007,51.0,20.25,39.75,76.625,28.25,70.375,?,42.625,1
35.172,58.0,?,46.0,80.125,25.875,71.75,22.25,46.25,0
